LAT,LON,PRECTOTCORR,DATE
39.5,-118.125,0.01,2020-06-08
39.5,-117.5,0.03,2020-06-08
39.5,-116.875,0.15,2020-06-08
39.5,-116.25,0.29,2020-06-08
39.5,-115.625,0.11,2020-06-08
39.5,-115.0,0.2,2020-06-08
39.5,-114.375,0.36,2020-06-08
40.0,-119.375,0.53,2020-06-08
40.0,-118.75,0.53,2020-06-08
40.0,-118.125,0.04,2020-06-08
40.0,-117.5,0.17,2020-06-08
40.0,-116.875,0.56,2020-06-08
40.0,-116.25,1.32,2020-06-08
40.0,-115.625,0.91,2020-06-08
40.0,-115.0,1.41,2020-06-08
40.0,-114.375,0.46,2020-06-08
40.5,-119.375,0.44,2020-06-08
40.5,-118.75,0.17,2020-06-08
40.5,-118.125,0.07,2020-06-08
40.5,-117.5,0.47,2020-06-08
40.5,-116.875,1.21,2020-06-08
40.5,-116.25,2.09,2020-06-08
40.5,-115.625,2.7,2020-06-08
40.5,-115.0,2.76,2020-06-08
40.5,-114.375,1.52,2020-06-08
41.0,-119.375,0.14,2020-06-08
41.0,-118.75,0.09,2020-06-08
41.0,-118.125,0.3,2020-06-08
41.0,-117.5,1.08,2020-06-08
41.0,-116.875,1.96,2020-06-08
41.0,-116.25,2.76,2020-06-08
41.0,-115.625,3.31,2020-06-08
41.0,-115.0,3.42,2020-06-08
41.0,-114.375,2.0,2020-06-08
41.5,-119.375,0.36,2020-06-08
41.5,-118.75,0.37,2020-06-08
41.5,-118.125,1.08,2020-06-08
41.5,-117.5,2.84,2020-06-08
41.5,-116.875,5.11,2020-06-08
41.5,-116.25,6.25,2020-06-08
41.5,-115.625,4.84,2020-06-08
41.5,-115.0,4.35,2020-06-08
41.5,-114.375,2.55,2020-06-08
42.0,-119.375,0.53,2020-06-08
42.0,-118.75,0.47,2020-06-08
42.0,-118.125,2.03,2020-06-08
42.0,-117.5,3.33,2020-06-08
42.0,-116.875,5.24,2020-06-08
42.0,-116.25,7.09,2020-06-08
42.0,-115.625,6.79,2020-06-08
42.0,-115.0,5.15,2020-06-08
42.0,-114.375,3.62,2020-06-08
32.5,-124.375,0.0,2020-06-09
32.5,-123.75,0.0,2020-06-09
32.5,-123.125,0.0,2020-06-09
32.5,-122.5,0.0,2020-06-09
32.5,-121.875,0.0,2020-06-09
32.5,-121.25,0.0,2020-06-09
32.5,-120.625,0.02,2020-06-09
32.5,-120.0,0.02,2020-06-09
33.0,-124.375,0.0,2020-06-09
33.0,-123.75,0.0,2020-06-09
33.0,-123.125,0.0,2020-06-09
33.0,-122.5,0.0,2020-06-09
33.0,-121.875,0.0,2020-06-09
33.0,-121.25,0.0,2020-06-09
33.0,-120.625,0.01,2020-06-09
33.0,-120.0,0.01,2020-06-09
33.5,-124.375,0.0,2020-06-09
33.5,-123.75,0.0,2020-06-09
33.5,-123.125,0.0,2020-06-09
33.5,-122.5,0.0,2020-06-09
33.5,-121.875,0.0,2020-06-09
33.5,-121.25,0.0,2020-06-09
33.5,-120.625,0.0,2020-06-09
33.5,-120.0,0.0,2020-06-09
34.0,-124.375,0.0,2020-06-09
34.0,-123.75,0.0,2020-06-09
34.0,-123.125,0.0,2020-06-09
34.0,-122.5,0.0,2020-06-09
34.0,-121.875,0.0,2020-06-09
34.0,-121.25,0.0,2020-06-09
34.0,-120.625,0.0,2020-06-09
34.0,-120.0,0.0,2020-06-09
34.5,-124.375,0.0,2020-06-09
34.5,-123.75,0.0,2020-06-09
34.5,-123.125,0.0,2020-06-09
34.5,-122.5,0.0,2020-06-09
34.5,-121.875,0.0,2020-06-09
34.5,-121.25,0.0,2020-06-09
34.5,-120.625,0.0,2020-06-09
34.5,-120.0,0.0,2020-06-09
35.0,-124.375,0.0,2020-06-09
35.0,-123.75,0.0,2020-06-09
35.0,-123.125,0.0,2020-06-09
35.0,-122.5,0.0,2020-06-09
35.0,-121.875,0.0,2020-06-09
35.0,-121.25,0.0,2020-06-09
35.0,-120.625,0.0,2020-06-09
35.0,-120.0,0.0,2020-06-09
35.5,-124.375,0.0,2020-06-09
35.5,-123.75,0.0,2020-06-09
35.5,-123.125,0.0,2020-06-09
35.5,-122.5,0.0,2020-06-09
35.5,-121.875,0.0,2020-06-09
35.5,-121.25,0.0,2020-06-09
35.5,-120.625,0.0,2020-06-09
35.5,-120.0,0.0,2020-06-09
36.0,-124.375,0.0,2020-06-09
36.0,-123.75,0.0,2020-06-09
36.0,-123.125,0.0,2020-06-09
36.0,-122.5,0.0,2020-06-09
36.0,-121.875,0.0,2020-06-09
36.0,-121.25,0.0,2020-06-09
36.0,-120.625,0.0,2020-06-09
36.0,-120.0,0.0,2020-06-09
36.5,-124.375,0.0,2020-06-09
36.5,-123.75,0.0,2020-06-09
36.5,-123.125,0.0,2020-06-09
36.5,-122.5,0.0,2020-06-09
36.5,-121.875,0.0,2020-06-09
36.5,-121.25,0.0,2020-06-09
36.5,-120.625,0.0,2020-06-09
36.5,-120.0,0.0,2020-06-09
37.0,-124.375,0.0,2020-06-09
37.0,-123.75,0.0,2020-06-09
37.0,-123.125,0.01,2020-06-09
37.0,-122.5,0.01,2020-06-09
37.0,-121.875,0.01,2020-06-09
37.0,-121.25,0.0,2020-06-09
37.0,-120.625,0.0,2020-06-09
37.0,-120.0,0.0,2020-06-09
37.5,-124.375,0.0,2020-06-09
37.5,-123.75,0.0,2020-06-09
37.5,-123.125,0.01,2020-06-09
37.5,-122.5,0.01,2020-06-09
37.5,-121.875,0.0,2020-06-09
37.5,-121.25,0.0,2020-06-09
37.5,-120.625,0.0,2020-06-09
37.5,-120.0,0.0,2020-06-09
38.0,-124.375,0.0,2020-06-09
38.0,-123.75,0.01,2020-06-09
38.0,-123.125,0.01,2020-06-09
38.0,-122.5,0.01,2020-06-09
38.0,-121.875,0.0,2020-06-09
38.0,-121.25,0.0,2020-06-09
38.0,-120.625,0.0,2020-06-09
38.0,-120.0,0.0,2020-06-09
38.5,-124.375,0.0,2020-06-09
38.5,-123.75,0.0,2020-06-09
38.5,-123.125,0.0,2020-06-09
38.5,-122.5,0.0,2020-06-09
38.5,-121.875,0.0,2020-06-09
38.5,-121.25,0.0,2020-06-09
38.5,-120.625,0.0,2020-06-09
38.5,-120.0,0.0,2020-06-09
39.0,-124.375,0.0,2020-06-09
39.0,-123.75,0.0,2020-06-09
39.0,-123.125,0.0,2020-06-09
39.0,-122.5,0.0,2020-06-09
39.0,-121.875,0.0,2020-06-09
39.0,-121.25,0.0,2020-06-09
39.0,-120.625,0.01,2020-06-09
39.0,-120.0,0.0,2020-06-09
39.5,-124.375,0.0,2020-06-09
39.5,-123.75,0.0,2020-06-09
39.5,-123.125,0.0,2020-06-09
39.5,-122.5,0.0,2020-06-09
39.5,-121.875,0.0,2020-06-09
39.5,-121.25,0.03,2020-06-09
39.5,-120.625,0.03,2020-06-09
39.5,-120.0,0.0,2020-06-09
40.0,-124.375,0.0,2020-06-09
40.0,-123.75,0.0,2020-06-09
40.0,-123.125,0.0,2020-06-09
40.0,-122.5,0.0,2020-06-09
40.0,-121.875,0.0,2020-06-09
40.0,-121.25,0.08,2020-06-09
40.0,-120.625,0.11,2020-06-09
40.0,-120.0,0.02,2020-06-09
40.5,-124.375,0.0,2020-06-09
40.5,-123.75,0.0,2020-06-09
40.5,-123.125,0.0,2020-06-09
40.5,-122.5,0.0,2020-06-09
40.5,-121.875,0.0,2020-06-09
40.5,-121.25,0.09,2020-06-09
40.5,-120.625,0.16,2020-06-09
40.5,-120.0,0.08,2020-06-09
41.0,-124.375,0.08,2020-06-09
41.0,-123.75,0.0,2020-06-09
41.0,-123.125,0.0,2020-06-09
41.0,-122.5,0.0,2020-06-09
41.0,-121.875,0.0,2020-06-09
41.0,-121.25,0.08,2020-06-09
41.0,-120.625,0.13,2020-06-09
41.0,-120.0,0.05,2020-06-09
41.5,-124.375,0.4,2020-06-09
41.5,-123.75,0.08,2020-06-09
41.5,-123.125,0.0,2020-06-09
41.5,-122.5,0.0,2020-06-09
41.5,-121.875,0.0,2020-06-09
41.5,-121.25,0.01,2020-06-09
41.5,-120.625,0.04,2020-06-09
41.5,-120.0,0.02,2020-06-09
42.0,-124.375,0.88,2020-06-09
42.0,-123.75,0.22,2020-06-09
42.0,-123.125,0.0,2020-06-09
42.0,-122.5,0.0,2020-06-09
42.0,-121.875,0.0,2020-06-09
42.0,-121.25,0.0,2020-06-09
42.0,-120.625,0.0,2020-06-09
42.0,-120.0,0.0,2020-06-09
32.5,-119.375,0.01,2020-06-09
32.5,-118.75,0.01,2020-06-09
32.5,-118.125,0.01,2020-06-09
32.5,-117.5,0.0,2020-06-09
32.5,-116.875,0.0,2020-06-09
32.5,-116.25,0.0,2020-06-09
32.5,-115.625,0.0,2020-06-09
32.5,-115.0,0.0,2020-06-09
32.5,-114.375,0.0,2020-06-09
33.0,-119.375,0.0,2020-06-09
33.0,-118.75,0.0,2020-06-09
33.0,-118.125,0.0,2020-06-09
33.0,-117.5,0.0,2020-06-09
33.0,-116.875,0.0,2020-06-09
33.0,-116.25,0.0,2020-06-09
33.0,-115.625,0.0,2020-06-09
33.0,-115.0,0.0,2020-06-09
33.0,-114.375,0.0,2020-06-09
33.5,-119.375,0.0,2020-06-09
33.5,-118.75,0.0,2020-06-09
33.5,-118.125,0.0,2020-06-09
33.5,-117.5,0.01,2020-06-09
33.5,-116.875,0.01,2020-06-09
33.5,-116.25,0.0,2020-06-09
33.5,-115.625,0.0,2020-06-09
33.5,-115.0,0.0,2020-06-09
33.5,-114.375,0.0,2020-06-09
34.0,-119.375,0.0,2020-06-09
34.0,-118.75,0.0,2020-06-09
34.0,-118.125,0.0,2020-06-09
34.0,-117.5,0.02,2020-06-09
34.0,-116.875,0.01,2020-06-09
34.0,-116.25,0.0,2020-06-09
34.0,-115.625,0.0,2020-06-09
34.0,-115.0,0.0,2020-06-09
34.0,-114.375,0.0,2020-06-09
34.5,-119.375,0.0,2020-06-09
34.5,-118.75,0.0,2020-06-09
34.5,-118.125,0.0,2020-06-09
34.5,-117.5,0.01,2020-06-09
34.5,-116.875,0.01,2020-06-09
34.5,-116.25,0.0,2020-06-09
34.5,-115.625,0.0,2020-06-09
34.5,-115.0,0.0,2020-06-09
34.5,-114.375,0.0,2020-06-09
35.0,-119.375,0.0,2020-06-09
35.0,-118.75,0.0,2020-06-09
35.0,-118.125,0.0,2020-06-09
35.0,-117.5,0.0,2020-06-09
35.0,-116.875,0.0,2020-06-09
35.0,-116.25,0.0,2020-06-09
35.0,-115.625,0.0,2020-06-09
35.0,-115.0,0.0,2020-06-09
35.0,-114.375,0.0,2020-06-09
35.5,-119.375,0.0,2020-06-09
35.5,-118.75,0.0,2020-06-09
35.5,-118.125,0.0,2020-06-09
35.5,-117.5,0.0,2020-06-09
35.5,-116.875,0.0,2020-06-09
35.5,-116.25,0.0,2020-06-09
35.5,-115.625,0.0,2020-06-09
35.5,-115.0,0.0,2020-06-09
35.5,-114.375,0.0,2020-06-09
36.0,-119.375,0.0,2020-06-09
36.0,-118.75,0.0,2020-06-09
36.0,-118.125,0.0,2020-06-09
36.0,-117.5,0.0,2020-06-09
36.0,-116.875,0.0,2020-06-09
36.0,-116.25,0.0,2020-06-09
36.0,-115.625,0.0,2020-06-09
36.0,-115.0,0.0,2020-06-09
36.0,-114.375,0.0,2020-06-09
36.5,-119.375,0.0,2020-06-09
36.5,-118.75,0.0,2020-06-09
36.5,-118.125,0.0,2020-06-09
36.5,-117.5,0.0,2020-06-09
36.5,-116.875,0.0,2020-06-09
36.5,-116.25,0.0,2020-06-09
36.5,-115.625,0.0,2020-06-09
36.5,-115.0,0.0,2020-06-09
36.5,-114.375,0.0,2020-06-09
37.0,-119.375,0.0,2020-06-09
37.0,-118.75,0.0,2020-06-09
37.0,-118.125,0.0,2020-06-09
37.0,-117.5,0.0,2020-06-09
37.0,-116.875,0.0,2020-06-09
37.0,-116.25,0.0,2020-06-09
37.0,-115.625,0.0,2020-06-09
37.0,-115.0,0.0,2020-06-09
37.0,-114.375,0.0,2020-06-09
37.5,-119.375,0.0,2020-06-09
37.5,-118.75,0.0,2020-06-09
37.5,-118.125,0.0,2020-06-09
37.5,-117.5,0.0,2020-06-09
37.5,-116.875,0.0,2020-06-09
37.5,-116.25,0.0,2020-06-09
37.5,-115.625,0.0,2020-06-09
37.5,-115.0,0.0,2020-06-09
37.5,-114.375,0.0,2020-06-09
38.0,-119.375,0.0,2020-06-09
38.0,-118.75,0.0,2020-06-09
38.0,-118.125,0.0,2020-06-09
38.0,-117.5,0.0,2020-06-09
38.0,-116.875,0.0,2020-06-09
38.0,-116.25,0.0,2020-06-09
38.0,-115.625,0.0,2020-06-09
38.0,-115.0,0.0,2020-06-09
38.0,-114.375,0.0,2020-06-09
38.5,-119.375,0.0,2020-06-09
38.5,-118.75,0.0,2020-06-09
38.5,-118.125,0.0,2020-06-09
38.5,-117.5,0.0,2020-06-09
38.5,-116.875,0.0,2020-06-09
38.5,-116.25,0.0,2020-06-09
38.5,-115.625,0.0,2020-06-09
38.5,-115.0,0.0,2020-06-09
38.5,-114.375,0.0,2020-06-09
39.0,-119.375,0.0,2020-06-09
39.0,-118.75,0.0,2020-06-09
39.0,-118.125,0.0,2020-06-09
39.0,-117.5,0.0,2020-06-09
39.0,-116.875,0.0,2020-06-09
39.0,-116.25,0.0,2020-06-09
39.0,-115.625,0.0,2020-06-09
39.0,-115.0,0.0,2020-06-09
39.0,-114.375,0.0,2020-06-09
39.5,-119.375,0.0,2020-06-09
39.5,-118.75,0.0,2020-06-09
39.5,-118.125,0.0,2020-06-09
39.5,-117.5,0.0,2020-06-09
39.5,-116.875,0.0,2020-06-09
39.5,-116.25,0.0,2020-06-09
39.5,-115.625,0.0,2020-06-09
39.5,-115.0,0.0,2020-06-09
39.5,-114.375,0.0,2020-06-09
40.0,-119.375,0.0,2020-06-09
40.0,-118.75,0.0,2020-06-09
40.0,-118.125,0.0,2020-06-09
40.0,-117.5,0.0,2020-06-09
40.0,-116.875,0.0,2020-06-09
40.0,-116.25,0.0,2020-06-09
40.0,-115.625,0.0,2020-06-09
40.0,-115.0,0.0,2020-06-09
40.0,-114.375,0.0,2020-06-09
40.5,-119.375,0.01,2020-06-09
40.5,-118.75,0.0,2020-06-09
40.5,-118.125,0.0,2020-06-09
40.5,-117.5,0.0,2020-06-09
40.5,-116.875,0.0,2020-06-09
40.5,-116.25,0.0,2020-06-09
40.5,-115.625,0.0,2020-06-09
40.5,-115.0,0.0,2020-06-09
40.5,-114.375,0.0,2020-06-09
41.0,-119.375,0.0,2020-06-09
41.0,-118.75,0.0,2020-06-09
41.0,-118.125,0.0,2020-06-09
41.0,-117.5,0.0,2020-06-09
41.0,-116.875,0.0,2020-06-09
41.0,-116.25,0.0,2020-06-09
41.0,-115.625,0.0,2020-06-09
41.0,-115.0,0.0,2020-06-09
41.0,-114.375,0.0,2020-06-09
41.5,-119.375,0.0,2020-06-09
41.5,-118.75,0.0,2020-06-09
41.5,-118.125,0.0,2020-06-09
41.5,-117.5,0.0,2020-06-09
41.5,-116.875,0.0,2020-06-09
41.5,-116.25,0.0,2020-06-09
41.5,-115.625,0.0,2020-06-09
41.5,-115.0,0.0,2020-06-09
41.5,-114.375,0.0,2020-06-09
42.0,-119.375,0.0,2020-06-09
42.0,-118.75,0.0,2020-06-09
42.0,-118.125,0.0,2020-06-09
42.0,-117.5,0.0,2020-06-09
42.0,-116.875,0.0,2020-06-09
42.0,-116.25,0.0,2020-06-09
42.0,-115.625,0.0,2020-06-09
42.0,-115.0,0.0,2020-06-09
42.0,-114.375,0.0,2020-06-09
32.5,-124.375,0.0,2020-06-10
32.5,-123.75,0.0,2020-06-10
32.5,-123.125,0.0,2020-06-10
32.5,-122.5,0.0,2020-06-10
32.5,-121.875,0.0,2020-06-10
32.5,-121.25,0.0,2020-06-10
32.5,-120.625,5.72,2020-06-10
32.5,-120.0,18.27,2020-06-10
33.0,-124.375,0.0,2020-06-10
33.0,-123.75,0.0,2020-06-10
33.0,-123.125,0.0,2020-06-10
33.0,-122.5,0.0,2020-06-10
33.0,-121.875,0.0,2020-06-10
33.0,-121.25,0.01,2020-06-10
33.0,-120.625,0.45,2020-06-10
33.0,-120.0,1.02,2020-06-10
33.5,-124.375,0.0,2020-06-10
33.5,-123.75,0.0,2020-06-10
33.5,-123.125,0.0,2020-06-10
33.5,-122.5,0.0,2020-06-10
33.5,-121.875,0.0,2020-06-10
33.5,-121.25,0.01,2020-06-10
33.5,-120.625,0.01,2020-06-10
33.5,-120.0,0.01,2020-06-10
34.0,-124.375,0.0,2020-06-10
34.0,-123.75,0.0,2020-06-10
34.0,-123.125,0.0,2020-06-10
34.0,-122.5,0.0,2020-06-10
34.0,-121.875,0.0,2020-06-10
34.0,-121.25,0.01,2020-06-10
34.0,-120.625,0.01,2020-06-10
34.0,-120.0,0.0,2020-06-10
34.5,-124.375,0.0,2020-06-10
34.5,-123.75,0.0,2020-06-10
34.5,-123.125,0.0,2020-06-10
34.5,-122.5,0.0,2020-06-10
34.5,-121.875,0.0,2020-06-10
34.5,-121.25,0.0,2020-06-10
34.5,-120.625,0.0,2020-06-10
34.5,-120.0,0.0,2020-06-10
35.0,-124.375,0.0,2020-06-10
35.0,-123.75,0.0,2020-06-10
35.0,-123.125,0.0,2020-06-10
35.0,-122.5,0.0,2020-06-10
35.0,-121.875,0.0,2020-06-10
35.0,-121.25,0.0,2020-06-10
35.0,-120.625,0.0,2020-06-10
35.0,-120.0,0.0,2020-06-10
35.5,-124.375,0.0,2020-06-10
35.5,-123.75,0.0,2020-06-10
35.5,-123.125,0.01,2020-06-10
35.5,-122.5,0.01,2020-06-10
35.5,-121.875,0.01,2020-06-10
35.5,-121.25,0.0,2020-06-10
35.5,-120.625,0.0,2020-06-10
35.5,-120.0,0.0,2020-06-10
36.0,-124.375,0.01,2020-06-10
36.0,-123.75,0.01,2020-06-10
36.0,-123.125,0.01,2020-06-10
36.0,-122.5,0.02,2020-06-10
36.0,-121.875,0.01,2020-06-10
36.0,-121.25,0.0,2020-06-10
36.0,-120.625,0.0,2020-06-10
36.0,-120.0,0.0,2020-06-10
36.5,-124.375,0.02,2020-06-10
36.5,-123.75,0.02,2020-06-10
36.5,-123.125,0.01,2020-06-10
36.5,-122.5,0.01,2020-06-10
36.5,-121.875,0.01,2020-06-10
36.5,-121.25,0.01,2020-06-10
36.5,-120.625,0.0,2020-06-10
36.5,-120.0,0.0,2020-06-10
37.0,-124.375,0.05,2020-06-10
37.0,-123.75,0.04,2020-06-10
37.0,-123.125,0.03,2020-06-10
37.0,-122.5,0.03,2020-06-10
37.0,-121.875,0.01,2020-06-10
37.0,-121.25,0.0,2020-06-10
37.0,-120.625,0.0,2020-06-10
37.0,-120.0,0.0,2020-06-10
37.5,-124.375,0.05,2020-06-10
37.5,-123.75,0.04,2020-06-10
37.5,-123.125,0.03,2020-06-10
37.5,-122.5,0.01,2020-06-10
37.5,-121.875,0.0,2020-06-10
37.5,-121.25,0.0,2020-06-10
37.5,-120.625,0.0,2020-06-10
37.5,-120.0,0.0,2020-06-10
38.0,-124.375,0.03,2020-06-10
38.0,-123.75,0.01,2020-06-10
38.0,-123.125,0.01,2020-06-10
38.0,-122.5,0.01,2020-06-10
38.0,-121.875,0.0,2020-06-10
38.0,-121.25,0.0,2020-06-10
38.0,-120.625,0.0,2020-06-10
38.0,-120.0,0.01,2020-06-10
38.5,-124.375,0.02,2020-06-10
38.5,-123.75,0.01,2020-06-10
38.5,-123.125,0.0,2020-06-10
38.5,-122.5,0.0,2020-06-10
38.5,-121.875,0.0,2020-06-10
38.5,-121.25,0.0,2020-06-10
38.5,-120.625,0.0,2020-06-10
38.5,-120.0,0.0,2020-06-10
39.0,-124.375,0.02,2020-06-10
39.0,-123.75,0.01,2020-06-10
39.0,-123.125,0.0,2020-06-10
39.0,-122.5,0.0,2020-06-10
39.0,-121.875,0.0,2020-06-10
39.0,-121.25,0.0,2020-06-10
39.0,-120.625,0.0,2020-06-10
39.0,-120.0,0.0,2020-06-10
39.5,-124.375,0.02,2020-06-10
39.5,-123.75,0.0,2020-06-10
39.5,-123.125,0.0,2020-06-10
39.5,-122.5,0.0,2020-06-10
39.5,-121.875,0.0,2020-06-10
39.5,-121.25,0.01,2020-06-10
39.5,-120.625,0.02,2020-06-10
39.5,-120.0,0.01,2020-06-10
40.0,-124.375,0.04,2020-06-10
40.0,-123.75,0.03,2020-06-10
40.0,-123.125,0.0,2020-06-10
40.0,-122.5,0.0,2020-06-10
40.0,-121.875,0.0,2020-06-10
40.0,-121.25,0.02,2020-06-10
40.0,-120.625,0.09,2020-06-10
40.0,-120.0,0.05,2020-06-10
40.5,-124.375,0.21,2020-06-10
40.5,-123.75,0.09,2020-06-10
40.5,-123.125,0.0,2020-06-10
40.5,-122.5,0.0,2020-06-10
40.5,-121.875,0.0,2020-06-10
40.5,-121.25,0.02,2020-06-10
40.5,-120.625,0.07,2020-06-10
40.5,-120.0,0.04,2020-06-10
41.0,-124.375,0.33,2020-06-10
41.0,-123.75,0.13,2020-06-10
41.0,-123.125,0.01,2020-06-10
41.0,-122.5,0.0,2020-06-10
41.0,-121.875,0.0,2020-06-10
41.0,-121.25,0.0,2020-06-10
41.0,-120.625,0.02,2020-06-10
41.0,-120.0,0.01,2020-06-10
41.5,-124.375,0.6,2020-06-10
41.5,-123.75,0.23,2020-06-10
41.5,-123.125,0.04,2020-06-10
41.5,-122.5,0.02,2020-06-10
41.5,-121.875,0.02,2020-06-10
41.5,-121.25,0.0,2020-06-10
41.5,-120.625,0.01,2020-06-10
41.5,-120.0,0.0,2020-06-10
42.0,-124.375,1.38,2020-06-10
42.0,-123.75,0.56,2020-06-10
42.0,-123.125,0.1,2020-06-10
42.0,-122.5,0.09,2020-06-10
42.0,-121.875,0.07,2020-06-10
42.0,-121.25,0.04,2020-06-10
42.0,-120.625,0.06,2020-06-10
42.0,-120.0,0.02,2020-06-10
32.5,-119.375,11.95,2020-06-10
32.5,-118.75,10.25,2020-06-10
32.5,-118.125,17.52,2020-06-10
32.5,-117.5,58.07,2020-06-10
32.5,-116.875,25.58,2020-06-10
32.5,-116.25,0.89,2020-06-10
32.5,-115.625,0.0,2020-06-10
32.5,-115.0,0.0,2020-06-10
32.5,-114.375,0.0,2020-06-10
33.0,-119.375,3.26,2020-06-10
33.0,-118.75,3.26,2020-06-10
33.0,-118.125,4.31,2020-06-10
33.0,-117.5,8.88,2020-06-10
33.0,-116.875,2.62,2020-06-10
33.0,-116.25,0.0,2020-06-10
33.0,-115.625,0.0,2020-06-10
33.0,-115.0,0.0,2020-06-10
33.0,-114.375,0.0,2020-06-10
33.5,-119.375,0.0,2020-06-10
33.5,-118.75,0.0,2020-06-10
33.5,-118.125,0.0,2020-06-10
33.5,-117.5,0.0,2020-06-10
33.5,-116.875,0.0,2020-06-10
33.5,-116.25,0.0,2020-06-10
33.5,-115.625,0.0,2020-06-10
33.5,-115.0,0.0,2020-06-10
33.5,-114.375,0.0,2020-06-10
34.0,-119.375,0.0,2020-06-10
34.0,-118.75,0.0,2020-06-10
34.0,-118.125,0.0,2020-06-10
34.0,-117.5,0.0,2020-06-10
34.0,-116.875,0.0,2020-06-10
34.0,-116.25,0.0,2020-06-10
34.0,-115.625,0.0,2020-06-10
34.0,-115.0,0.0,2020-06-10
34.0,-114.375,0.0,2020-06-10
34.5,-119.375,0.0,2020-06-10
34.5,-118.75,0.0,2020-06-10
34.5,-118.125,0.0,2020-06-10
34.5,-117.5,0.0,2020-06-10
34.5,-116.875,0.0,2020-06-10
34.5,-116.25,0.0,2020-06-10
34.5,-115.625,0.0,2020-06-10
34.5,-115.0,0.0,2020-06-10
34.5,-114.375,0.0,2020-06-10
35.0,-119.375,0.0,2020-06-10
35.0,-118.75,0.0,2020-06-10
35.0,-118.125,0.0,2020-06-10
35.0,-117.5,0.0,2020-06-10
35.0,-116.875,0.0,2020-06-10
35.0,-116.25,0.0,2020-06-10
35.0,-115.625,0.0,2020-06-10
35.0,-115.0,0.0,2020-06-10
35.0,-114.375,0.0,2020-06-10
35.5,-119.375,0.0,2020-06-10
35.5,-118.75,0.0,2020-06-10
35.5,-118.125,0.0,2020-06-10
35.5,-117.5,0.0,2020-06-10
35.5,-116.875,0.0,2020-06-10
35.5,-116.25,0.0,2020-06-10
35.5,-115.625,0.0,2020-06-10
35.5,-115.0,0.0,2020-06-10
35.5,-114.375,0.0,2020-06-10
36.0,-119.375,0.0,2020-06-10
36.0,-118.75,0.0,2020-06-10
36.0,-118.125,0.0,2020-06-10
36.0,-117.5,0.0,2020-06-10
36.0,-116.875,0.0,2020-06-10
36.0,-116.25,0.0,2020-06-10
36.0,-115.625,0.0,2020-06-10
36.0,-115.0,0.0,2020-06-10
36.0,-114.375,0.0,2020-06-10
36.5,-119.375,0.0,2020-06-10
36.5,-118.75,0.0,2020-06-10
36.5,-118.125,0.0,2020-06-10
36.5,-117.5,0.0,2020-06-10
36.5,-116.875,0.0,2020-06-10
36.5,-116.25,0.0,2020-06-10
36.5,-115.625,0.0,2020-06-10
36.5,-115.0,0.0,2020-06-10
36.5,-114.375,0.0,2020-06-10
37.0,-119.375,0.0,2020-06-10
37.0,-118.75,0.0,2020-06-10
37.0,-118.125,0.0,2020-06-10
37.0,-117.5,0.0,2020-06-10
37.0,-116.875,0.0,2020-06-10
37.0,-116.25,0.0,2020-06-10
37.0,-115.625,0.0,2020-06-10
37.0,-115.0,0.0,2020-06-10
37.0,-114.375,0.0,2020-06-10
37.5,-119.375,0.0,2020-06-10
37.5,-118.75,0.0,2020-06-10
37.5,-118.125,0.0,2020-06-10
37.5,-117.5,0.0,2020-06-10
37.5,-116.875,0.0,2020-06-10
37.5,-116.25,0.0,2020-06-10
37.5,-115.625,0.0,2020-06-10
37.5,-115.0,0.0,2020-06-10
37.5,-114.375,0.0,2020-06-10
38.0,-119.375,0.01,2020-06-10
38.0,-118.75,0.0,2020-06-10
38.0,-118.125,0.0,2020-06-10
38.0,-117.5,0.0,2020-06-10
38.0,-116.875,0.0,2020-06-10
38.0,-116.25,0.0,2020-06-10
38.0,-115.625,0.0,2020-06-10
38.0,-115.0,0.0,2020-06-10
38.0,-114.375,0.0,2020-06-10
38.5,-119.375,0.0,2020-06-10
38.5,-118.75,0.0,2020-06-10
38.5,-118.125,0.0,2020-06-10
38.5,-117.5,0.0,2020-06-10
38.5,-116.875,0.0,2020-06-10
38.5,-116.25,0.0,2020-06-10
38.5,-115.625,0.0,2020-06-10
38.5,-115.0,0.0,2020-06-10
38.5,-114.375,0.0,2020-06-10
39.0,-119.375,0.0,2020-06-10
39.0,-118.75,0.0,2020-06-10
39.0,-118.125,0.0,2020-06-10
39.0,-117.5,0.0,2020-06-10
39.0,-116.875,0.0,2020-06-10
39.0,-116.25,0.0,2020-06-10
39.0,-115.625,0.0,2020-06-10
39.0,-115.0,0.0,2020-06-10
39.0,-114.375,0.0,2020-06-10
39.5,-119.375,0.0,2020-06-10
39.5,-118.75,0.0,2020-06-10
39.5,-118.125,0.0,2020-06-10
39.5,-117.5,0.0,2020-06-10
39.5,-116.875,0.0,2020-06-10
39.5,-116.25,0.0,2020-06-10
39.5,-115.625,0.0,2020-06-10
39.5,-115.0,0.0,2020-06-10
39.5,-114.375,0.0,2020-06-10
40.0,-119.375,0.0,2020-06-10
40.0,-118.75,0.0,2020-06-10
40.0,-118.125,0.0,2020-06-10
40.0,-117.5,0.0,2020-06-10
40.0,-116.875,0.0,2020-06-10
40.0,-116.25,0.0,2020-06-10
40.0,-115.625,0.0,2020-06-10
40.0,-115.0,0.0,2020-06-10
40.0,-114.375,0.0,2020-06-10
40.5,-119.375,0.01,2020-06-10
40.5,-118.75,0.01,2020-06-10
