LAT,LON,PRECTOTCORR,PS,RH2M,T2M,WS10M,DATE
37.0,-123.75,0.0,101.75,95.66,14.5,9.02,2023-07-26
37.0,-123.125,0.0,101.68,96.58,14.03,7.6,2023-07-26
37.0,-122.5,0.0,101.08,93.86,13.76,5.03,2023-07-26
37.0,-121.875,0.0,99.1,70.32,17.62,2.62,2023-07-26
37.0,-121.25,0.0,97.6,41.3,24.87,4.85,2023-07-26
37.0,-120.625,0.0,99.32,27.95,30.24,4.41,2023-07-26
37.0,-120.0,0.0,98.97,17.76,32.54,2.8,2023-07-26
37.5,-124.375,0.0,101.79,95.45,14.32,9.29,2023-07-26
37.5,-123.75,0.0,101.69,96.5,13.86,8.89,2023-07-26
37.5,-123.125,0.0,101.58,96.36,13.55,7.11,2023-07-26
37.5,-122.5,0.0,100.78,87.88,15.08,4.63,2023-07-26
37.5,-121.875,0.0,98.78,62.27,19.71,4.76,2023-07-26
37.5,-121.25,0.0,98.42,35.67,27.34,4.51,2023-07-26
37.5,-120.625,0.0,99.33,23.75,31.06,3.28,2023-07-26
37.5,-120.0,0.0,92.64,15.02,30.07,2.14,2023-07-26
38.0,-124.375,0.0,101.74,94.57,14.47,9.87,2023-07-26
38.0,-123.75,0.0,101.63,96.59,13.53,9.24,2023-07-26
38.0,-123.125,0.0,101.24,88.95,14.25,6.44,2023-07-26
38.0,-122.5,0.0,100.46,75.17,17.28,4.23,2023-07-26
38.0,-121.875,0.0,100.17,60.53,21.17,5.92,2023-07-26
38.0,-121.25,0.0,100.21,39.51,26.57,4.33,2023-07-26
38.0,-120.625,0.0,96.01,21.32,29.28,2.3,2023-07-26
38.0,-120.0,0.0,85.16,18.52,25.25,2.48,2023-07-26
38.5,-124.375,0.0,101.69,94.74,14.12,10.29,2023-07-26
38.5,-123.75,0.0,101.14,93.14,13.53,8.89,2023-07-26
38.5,-123.125,0.0,99.41,64.51,18.45,4.45,2023-07-26
38.5,-122.5,0.0,98.26,46.9,23.17,3.4,2023-07-26
38.5,-121.875,0.0,100.47,50.21,23.97,4.84,2023-07-26
38.5,-121.25,0.0,99.86,37.9,26.48,3.85,2023-07-26
38.5,-120.625,0.0,91.62,19.48,27.06,2.86,2023-07-26
38.5,-120.0,0.0,81.0,23.11,21.77,2.84,2023-07-26
39.0,-124.375,0.0,101.63,94.95,13.9,10.58,2023-07-26
39.0,-123.75,0.0,99.83,76.23,16.03,5.57,2023-07-26
39.0,-123.125,0.0,95.77,40.8,23.91,2.05,2023-07-26
39.0,-122.5,0.0,96.53,28.58,28.21,2.14,2023-07-26
39.0,-121.875,0.0,100.53,35.13,28.08,3.64,2023-07-26
39.0,-121.25,0.0,97.9,29.27,27.26,3.57,2023-07-26
39.0,-120.625,0.0,87.85,18.03,25.23,2.72,2023-07-26
39.0,-120.0,0.0,81.34,24.32,22.3,3.31,2023-07-26
39.5,-124.375,0.0,101.51,93.27,13.63,10.41,2023-07-26
39.5,-123.75,0.0,98.65,63.99,17.89,3.22,2023-07-26
39.5,-123.125,0.0,91.94,31.04,24.62,1.74,2023-07-26
39.5,-122.5,0.0,96.6,20.41,29.2,2.32,2023-07-26
39.5,-121.875,0.0,99.94,22.92,29.72,3.98,2023-07-26
39.5,-121.25,0.0,93.32,21.25,26.33,3.06,2023-07-26
39.5,-120.625,0.0,84.6,18.47,23.43,2.47,2023-07-26
39.5,-120.0,0.0,82.66,23.22,23.31,3.18,2023-07-26
40.0,-124.375,0.0,100.9,86.44,14.17,8.88,2023-07-26
40.0,-123.75,0.0,96.16,54.54,20.07,2.62,2023-07-26
40.0,-123.125,0.0,89.87,30.5,24.63,1.52,2023-07-26
40.0,-122.5,0.0,96.6,13.61,30.48,2.72,2023-07-26
40.0,-121.875,0.0,95.99,14.19,29.36,4.03,2023-07-26
40.0,-121.25,0.0,86.8,20.12,23.2,2.41,2023-07-26
40.0,-120.625,0.0,84.15,17.54,22.7,2.42,2023-07-26
40.0,-120.0,0.0,84.74,19.96,24.24,2.95,2023-07-26
40.5,-124.375,0.0,100.14,85.94,14.67,7.58,2023-07-26
40.5,-123.75,0.0,94.01,52.72,20.59,2.34,2023-07-26
40.5,-123.125,0.0,90.12,32.44,24.61,1.52,2023-07-26
40.5,-122.5,0.0,96.0,15.42,29.87,2.3,2023-07-26
40.5,-121.875,0.0,91.9,12.34,26.84,3.12,2023-07-26
40.5,-121.25,0.0,83.34,19.45,21.46,2.38,2023-07-26
40.5,-120.625,0.0,84.15,20.88,22.66,2.75,2023-07-26
40.5,-120.0,0.0,85.76,16.23,24.78,3.4,2023-07-26
41.0,-124.375,0.0,100.91,87.8,14.83,7.61,2023-07-26
41.0,-123.75,0.0,94.38,54.82,19.77,2.15,2023-07-26
41.0,-123.125,0.0,88.08,37.5,22.54,1.8,2023-07-26
41.0,-122.5,0.0,89.72,27.27,25.37,1.76,2023-07-26
41.0,-121.875,0.0,89.81,23.31,25.53,2.24,2023-07-26
41.0,-121.25,0.0,86.32,26.58,23.59,3.08,2023-07-26
41.0,-120.625,0.0,83.31,26.45,21.98,3.22,2023-07-26
41.0,-120.0,0.0,82.98,23.42,22.23,3.81,2023-07-26
41.5,-124.375,0.0,100.77,79.51,15.85,8.04,2023-07-26
41.5,-123.75,0.0,93.74,48.77,20.53,2.28,2023-07-26
41.5,-123.125,0.0,88.31,41.35,21.89,1.88,2023-07-26
41.5,-122.5,0.0,87.01,37.49,22.83,1.98,2023-07-26
41.5,-121.875,0.0,85.32,43.13,21.54,2.13,2023-07-26
41.5,-121.25,0.0,85.8,39.11,22.67,2.79,2023-07-26
41.5,-120.625,0.0,84.55,33.11,22.59,3.25,2023-07-26
41.5,-120.0,0.0,83.03,29.66,22.06,3.49,2023-07-26
42.0,-124.375,0.0,99.95,72.57,16.18,5.94,2023-07-26
42.0,-123.75,0.0,93.47,47.29,20.86,2.38,2023-07-26
42.0,-123.125,0.0,89.39,48.35,20.26,1.85,2023-07-26
42.0,-122.5,0.0,88.18,44.7,21.41,1.9,2023-07-26
42.0,-121.875,0.0,86.25,46.32,21.39,2.5,2023-07-26
42.0,-121.25,0.0,86.05,40.25,22.43,2.99,2023-07-26
42.0,-120.625,0.0,84.14,40.21,21.22,2.94,2023-07-26
42.0,-120.0,0.0,83.43,35.58,21.6,3.23,2023-07-26
32.5,-124.375,0.0,101.94,91.38,17.3,8.11,2023-07-27
32.5,-123.75,0.0,101.88,91.27,17.23,8.73,2023-07-27
32.5,-123.125,0.0,101.81,91.15,17.19,8.98,2023-07-27
32.5,-122.5,0.0,101.73,91.57,17.1,9.05,2023-07-27
32.5,-121.875,0.0,101.66,93.33,16.67,9.21,2023-07-27
32.5,-121.25,0.0,101.57,93.51,16.67,9.45,2023-07-27
32.5,-120.625,0.0,101.49,93.29,16.71,9.49,2023-07-27
32.5,-120.0,0.0,101.41,92.52,17.02,9.36,2023-07-27
33.0,-124.375,0.0,101.94,91.59,17.16,8.23,2023-07-27
33.0,-123.75,0.0,101.88,92.34,16.96,8.71,2023-07-27
33.0,-123.125,0.0,101.81,91.45,16.98,9.35,2023-07-27
33.0,-122.5,0.0,101.73,91.36,16.96,9.52,2023-07-27
33.0,-121.875,0.0,101.65,93.41,16.46,9.38,2023-07-27
33.0,-121.25,0.0,101.56,93.42,16.53,9.71,2023-07-27
33.0,-120.625,0.0,101.47,93.45,16.51,9.82,2023-07-27
33.0,-120.0,0.0,101.38,92.93,16.92,9.64,2023-07-27
33.5,-124.375,0.0,101.95,92.04,17.0,8.57,2023-07-27
33.5,-123.75,0.0,101.88,92.98,16.72,8.81,2023-07-27
33.5,-123.125,0.0,101.81,92.25,16.72,9.42,2023-07-27
33.5,-122.5,0.0,101.73,91.98,16.68,9.71,2023-07-27
33.5,-121.875,0.0,101.64,92.91,16.42,9.74,2023-07-27
33.5,-121.25,0.0,101.55,93.49,16.31,9.95,2023-07-27
33.5,-120.625,0.0,101.43,93.37,16.37,10.32,2023-07-27
33.5,-120.0,0.0,101.31,89.03,17.87,10.14,2023-07-27
34.0,-124.375,0.0,101.95,93.33,16.7,8.66,2023-07-27
34.0,-123.75,0.0,101.88,93.11,16.52,9.11,2023-07-27
34.0,-123.125,0.0,101.8,92.93,16.43,9.5,2023-07-27
34.0,-122.5,0.0,101.72,92.91,16.38,9.92,2023-07-27
34.0,-121.875,0.0,101.63,93.02,16.21,10.09,2023-07-27
34.0,-121.25,0.0,101.53,94.05,15.9,10.05,2023-07-27
34.0,-120.625,0.0,101.31,91.44,16.29,10.06,2023-07-27
34.0,-120.0,0.0,100.76,73.85,19.74,8.23,2023-07-27
34.5,-124.375,0.0,101.94,93.84,16.41,8.45,2023-07-27
34.5,-123.75,0.0,101.87,92.98,16.33,9.05,2023-07-27
34.5,-123.125,0.0,101.79,93.53,16.05,9.18,2023-07-27
34.5,-122.5,0.0,101.71,94.55,15.81,9.51,2023-07-27
34.5,-121.875,0.0,101.62,94.42,15.82,10.04,2023-07-27
34.5,-121.25,0.0,101.52,94.83,15.53,9.55,2023-07-27
34.5,-120.625,0.0,100.6,72.42,18.41,7.92,2023-07-27
34.5,-120.0,0.0,97.71,39.71,24.89,5.15,2023-07-27
35.0,-124.375,0.0,101.94,92.86,16.44,8.67,2023-07-27
35.0,-123.75,0.0,101.86,92.68,16.19,9.05,2023-07-27
35.0,-123.125,0.0,101.78,92.88,15.97,9.01,2023-07-27
35.0,-122.5,0.0,101.69,94.26,15.44,9.03,2023-07-27
35.0,-121.875,0.0,101.6,95.1,15.32,9.85,2023-07-27
35.0,-121.25,0.0,101.4,92.82,15.4,8.15,2023-07-27
35.0,-120.625,0.0,99.21,58.3,20.43,4.36,2023-07-27
35.0,-120.0,0.0,94.37,25.98,27.33,3.22,2023-07-27
35.5,-124.375,0.0,101.93,92.49,16.44,9.22,2023-07-27
35.5,-123.75,0.0,101.85,91.99,16.21,9.44,2023-07-27
35.5,-123.125,0.0,101.77,92.1,15.97,9.09,2023-07-27
35.5,-122.5,0.0,101.69,94.75,15.1,8.66,2023-07-27
35.5,-121.875,0.0,101.54,93.46,14.89,8.75,2023-07-27
35.5,-121.25,0.0,100.45,70.5,17.74,5.73,2023-07-27
35.5,-120.625,0.0,97.59,39.26,24.54,3.25,2023-07-27
35.5,-120.0,0.0,96.84,25.88,28.79,3.57,2023-07-27
36.0,-124.375,0.0,101.91,93.51,16.12,9.41,2023-07-27
36.0,-123.75,0.0,101.83,92.9,15.93,9.53,2023-07-27
36.0,-123.125,0.0,101.76,92.7,15.68,9.0,2023-07-27
36.0,-122.5,0.0,101.69,95.57,14.55,7.45,2023-07-27
36.0,-121.875,0.0,100.5,88.22,14.57,5.64,2023-07-27
36.0,-121.25,0.0,97.07,46.98,21.64,4.55,2023-07-27
36.0,-120.625,0.0,96.53,25.8,28.82,2.83,2023-07-27
36.0,-120.0,0.0,98.67,20.85,31.52,3.12,2023-07-27
36.5,-124.375,0.0,101.89,94.5,15.49,9.28,2023-07-27
36.5,-123.75,0.0,101.8,94.18,15.42,9.57,2023-07-27
36.5,-123.125,0.0,101.73,94.72,14.92,8.79,2023-07-27
36.5,-122.5,0.0,101.67,95.79,13.92,6.38,2023-07-27
36.5,-121.875,0.0,100.21,82.97,15.12,3.17,2023-07-27
36.5,-121.25,0.0,96.02,47.42,21.39,4.15,2023-07-27
36.5,-120.625,0.0,96.45,24.62,28.87,4.02,2023-07-27
36.5,-120.0,0.0,99.57,20.66,31.87,3.28,2023-07-27
37.0,-124.375,0.0,101.86,93.85,15.0,9.93,2023-07-27
37.0,-123.75,0.0,101.76,95.51,14.63,9.72,2023-07-27
37.0,-123.125,0.0,101.68,96.56,14.13,8.71,2023-07-27
37.0,-122.5,0.0,101.07,93.14,13.82,5.8,2023-07-27
37.0,-121.875,0.0,99.09,73.48,16.41,2.84,2023-07-27
37.0,-121.25,0.0,97.59,46.24,22.64,5.26,2023-07-27
37.0,-120.625,0.0,99.33,32.01,27.99,5.05,2023-07-27
37.0,-120.0,0.0,98.96,20.69,31.19,3.0,2023-07-27
37.5,-124.375,0.0,101.81,95.7,14.46,9.61,2023-07-27
37.5,-123.75,0.0,101.7,96.58,13.89,9.97,2023-07-27
37.5,-123.125,0.0,101.57,96.65,13.52,8.5,2023-07-27
37.5,-122.5,0.0,100.77,88.92,14.77,5.35,2023-07-27
37.5,-121.875,0.0,98.76,67.59,17.95,5.08,2023-07-27
37.5,-121.25,0.0,98.4,39.75,24.86,5.2,2023-07-27
37.5,-120.625,0.0,99.32,26.54,29.47,3.65,2023-07-27
37.5,-120.0,0.0,92.61,17.66,28.83,2.33,2023-07-27
38.0,-124.375,0.0,101.77,94.45,14.61,10.36,2023-07-27
38.0,-123.75,0.0,101.64,96.72,13.58,10.88,2023-07-27
38.0,-123.125,0.0,101.21,88.11,14.24,8.21,2023-07-27
38.0,-122.5,0.0,100.42,78.34,16.46,4.63,2023-07-27
38.0,-121.875,0.0,100.16,67.61,19.04,6.3,2023-07-27
38.0,-121.25,0.0,100.19,43.04,24.57,4.81,2023-07-27
38.0,-120.625,0.0,95.97,24.79,27.47,2.55,2023-07-27
38.0,-120.0,0.0,85.1,22.06,23.12,2.86,2023-07-27
38.5,-124.375,0.0,101.74,94.5,14.21,10.74,2023-07-27
38.5,-123.75,0.0,101.15,93.24,13.44,10.7,2023-07-27
38.5,-123.125,0.0,99.35,61.76,18.21,6.05,2023-07-27
38.5,-122.5,0.0,98.2,50.51,21.7,3.26,2023-07-27
38.5,-121.875,0.0,100.43,56.86,21.74,4.79,2023-07-27
38.5,-121.25,0.0,99.84,42.05,24.52,4.47,2023-07-27
38.5,-120.625,0.0,91.55,24.04,24.86,3.25,2023-07-27
38.5,-120.0,0.0,80.89,28.79,19.04,3.38,2023-07-27
39.0,-124.375,0.0,101.7,95.04,13.97,10.82,2023-07-27
39.0,-123.75,0.0,99.86,78.93,15.07,6.75,2023-07-27
39.0,-123.125,0.0,95.72,40.79,22.71,3.0,2023-07-27
39.0,-122.5,0.0,96.46,31.35,26.4,2.36,2023-07-27
39.0,-121.875,0.0,100.5,41.76,25.41,4.04,2023-07-27
39.0,-121.25,0.0,97.85,32.76,25.44,4.28,2023-07-27
39.0,-120.625,0.0,87.75,23.59,22.8,3.08,2023-07-27
39.0,-120.0,0.0,81.19,28.86,20.1,4.07,2023-07-27
39.5,-124.375,0.0,101.59,94.11,13.58,10.17,2023-07-27
39.5,-123.75,0.0,98.69,67.44,16.5,4.28,2023-07-27
39.5,-123.125,0.0,91.86,33.57,23.02,1.93,2023-07-27
39.5,-122.5,0.0,96.51,22.98,28.32,2.27,2023-07-27
39.5,-121.875,0.0,99.88,28.73,27.85,4.9,2023-07-27
39.5,-121.25,0.0,93.23,27.42,24.53,3.45,2023-07-27
39.5,-120.625,0.0,84.47,25.82,20.66,2.93,2023-07-27
39.5,-120.0,0.0,82.51,27.6,21.27,3.74,2023-07-27
40.0,-124.375,0.0,100.97,88.59,13.66,8.29,2023-07-27
40.0,-123.75,0.0,96.2,57.95,18.01,3.29,2023-07-27
40.0,-123.125,0.0,89.8,33.64,22.54,1.66,2023-07-27
40.0,-122.5,0.0,96.48,18.41,29.51,2.88,2023-07-27
40.0,-121.875,0.0,95.91,20.85,27.99,4.79,2023-07-27
40.0,-121.25,0.0,86.67,28.1,21.68,2.65,2023-07-27
40.0,-120.625,0.0,84.0,25.49,20.97,2.85,2023-07-27
40.0,-120.0,0.0,84.59,24.61,22.9,3.25,2023-07-27
40.5,-124.375,0.0,100.2,87.04,14.36,7.28,2023-07-27
40.5,-123.75,0.0,94.03,58.48,17.9,2.71,2023-07-27
40.5,-123.125,0.0,90.03,33.83,22.7,1.74,2023-07-27
40.5,-122.5,0.0,95.88,18.43,29.44,2.19,2023-07-27
40.5,-121.875,0.0,91.8,20.17,26.23,3.22,2023-07-27
40.5,-121.25,0.0,83.18,27.54,20.62,2.46,2023-07-27
40.5,-120.625,0.0,83.99,25.82,22.09,2.6,2023-07-27
40.5,-120.0,0.0,85.61,19.33,24.4,3.28,2023-07-27
41.0,-124.375,0.0,100.97,90.15,14.49,7.37,2023-07-27
41.0,-123.75,0.0,94.4,57.74,17.66,2.01,2023-07-27
41.0,-123.125,0.0,87.98,35.47,20.78,1.82,2023-07-27
41.0,-122.5,0.0,89.59,23.95,24.73,1.71,2023-07-27
41.0,-121.875,0.0,89.68,21.8,24.96,2.35,2023-07-27
41.0,-121.25,0.0,86.16,29.0,22.96,3.11,2023-07-27
41.0,-120.625,0.0,83.14,27.86,21.87,2.98,2023-07-27
41.0,-120.0,0.0,82.8,24.31,22.27,3.5,2023-07-27
41.5,-124.375,0.0,100.81,84.13,15.12,7.37,2023-07-27
41.5,-123.75,0.0,93.73,50.12,18.71,2.21,2023-07-27
41.5,-123.125,0.0,88.22,36.5,20.2,1.88,2023-07-27
41.5,-122.5,0.0,86.88,32.45,21.87,1.87,2023-07-27
41.5,-121.875,0.0,85.17,36.33,20.75,2.38,2023-07-27
41.5,-121.25,0.0,85.64,34.34,21.98,3.17,2023-07-27
41.5,-120.625,0.0,84.39,30.72,22.14,3.49,2023-07-27
41.5,-120.0,0.0,82.86,27.75,21.83,3.46,2023-07-27
42.0,-124.375,0.0,99.95,76.8,15.35,5.07,2023-07-27
42.0,-123.75,0.0,93.42,47.37,19.4,2.11,2023-07-27
42.0,-123.125,0.0,89.29,43.55,19.23,1.76,2023-07-27
42.0,-122.5,0.0,88.06,39.36,19.97,2.15,2023-07-27
42.0,-121.875,0.0,86.11,42.63,20.31,2.75,2023-07-27
42.0,-121.25,0.0,85.87,36.52,22.19,3.09,2023-07-27
42.0,-120.625,0.0,83.96,34.73,21.43,3.25,2023-07-27
42.0,-120.0,0.0,83.25,31.07,21.52,3.55,2023-07-27
32.5,-124.375,0.0,101.91,93.62,17.19,9.01,2023-07-28
32.5,-123.75,0.0,101.84,92.67,17.14,9.64,2023-07-28
32.5,-123.125,0.0,101.76,92.05,17.06,9.91,2023-07-28
32.5,-122.5,0.0,101.68,91.75,16.95,9.85,2023-07-28
32.5,-121.875,0.0,101.6,92.3,16.59,9.83,2023-07-28
32.5,-121.25,0.0,101.51,91.51,16.67,9.92,2023-07-28
32.5,-120.625,0.0,101.42,91.18,16.7,9.82,2023-07-28
32.5,-120.0,0.0,101.34,91.86,16.92,8.9,2023-07-28
33.0,-124.375,0.0,101.92,93.66,17.05,9.29,2023-07-28
33.0,-123.75,0.0,101.85,93.18,16.86,9.84,2023-07-28
33.0,-123.125,0.0,101.77,92.16,16.8,10.33,2023-07-28
33.0,-122.5,0.0,101.68,90.97,16.76,10.63,2023-07-28
33.0,-121.875,0.0,101.59,91.67,16.38,10.36,2023-07-28
33.0,-121.25,0.0,101.49,91.2,16.5,10.34,2023-07-28
33.0,-120.625,0.0,101.4,91.33,16.49,10.1,2023-07-28
33.0,-120.0,0.0,101.31,92.54,16.87,8.8,2023-07-28
33.5,-124.375,0.0,101.93,93.84,16.92,9.55,2023-07-28
33.5,-123.75,0.0,101.85,93.35,16.62,9.93,2023-07-28
33.5,-123.125,0.0,101.77,92.46,16.51,10.41,2023-07-28
33.5,-122.5,0.0,101.68,91.12,16.46,10.82,2023-07-28
33.5,-121.875,0.0,101.59,90.9,16.27,10.86,2023-07-28
33.5,-121.25,0.0,101.48,91.34,16.2,10.76,2023-07-28
33.5,-120.625,0.0,101.36,91.63,16.31,10.48,2023-07-28
33.5,-120.0,0.0,101.25,89.89,17.73,8.98,2023-07-28
34.0,-124.375,0.0,101.94,94.43,16.66,9.4,2023-07-28
34.0,-123.75,0.0,101.86,93.45,16.39,9.96,2023-07-28
34.0,-123.125,0.0,101.77,93.09,16.17,10.32,2023-07-28
34.0,-122.5,0.0,101.68,91.67,16.11,10.91,2023-07-28
34.0,-121.875,0.0,101.58,91.04,15.98,11.27,2023-07-28
34.0,-121.25,0.0,101.47,92.04,15.75,10.95,2023-07-28
34.0,-120.625,0.0,101.24,90.12,16.19,10.06,2023-07-28
34.0,-120.0,0.0,100.7,72.91,19.74,6.99,2023-07-28
34.5,-124.375,0.0,101.93,94.49,16.39,9.07,2023-07-28
34.5,-123.75,0.0,101.86,93.39,16.16,9.74,2023-07-28
34.5,-123.125,0.0,101.78,93.51,15.75,9.87,2023-07-28
34.5,-122.5,0.0,101.68,93.42,15.52,10.43,2023-07-28
34.5,-121.875,0.0,101.58,92.68,15.59,11.06,2023-07-28
34.5,-121.25,0.0,101.46,92.87,15.36,10.48,2023-07-28
34.5,-120.625,0.0,100.53,67.28,18.73,7.88,2023-07-28
34.5,-120.0,0.0,97.66,36.4,25.73,4.66,2023-07-28
35.0,-124.375,0.0,101.93,93.23,16.35,9.15,2023-07-28
35.0,-123.75,0.0,101.86,92.78,16.02,9.63,2023-07-28
35.0,-123.125,0.0,101.78,92.15,15.74,9.76,2023-07-28
35.0,-122.5,0.0,101.68,93.56,15.11,9.98,2023-07-28
35.0,-121.875,0.0,101.57,93.89,15.03,11.03,2023-07-28
35.0,-121.25,0.0,101.35,89.09,15.47,9.01,2023-07-28
35.0,-120.625,0.0,99.15,48.65,21.45,4.47,2023-07-28
35.0,-120.0,0.0,94.34,21.31,28.22,3.41,2023-07-28
35.5,-124.375,0.0,101.93,92.74,16.3,9.37,2023-07-28
35.5,-123.75,0.0,101.86,92.04,16.01,9.6,2023-07-28
35.5,-123.125,0.0,101.78,91.25,15.77,9.61,2023-07-28
35.5,-122.5,0.0,101.7,94.21,14.76,9.69,2023-07-28
35.5,-121.875,0.0,101.52,92.77,14.55,10.17,2023-07-28
35.5,-121.25,0.0,100.4,60.59,18.58,6.52,2023-07-28
35.5,-120.625,0.0,97.54,25.97,26.74,3.26,2023-07-28
35.5,-120.0,0.0,96.83,18.54,29.72,2.54,2023-07-28
36.0,-124.375,0.0,101.93,93.61,15.98,9.35,2023-07-28
36.0,-123.75,0.0,101.86,92.95,15.74,9.51,2023-07-28
36.0,-123.125,0.0,101.79,92.23,15.48,9.22,2023-07-28
36.0,-122.5,0.0,101.72,95.57,14.23,8.21,2023-07-28
36.0,-121.875,0.0,100.51,87.06,14.29,6.75,2023-07-28
36.0,-121.25,0.0,97.06,38.89,22.49,5.14,2023-07-28
36.0,-120.625,0.0,96.53,18.03,29.34,3.46,2023-07-28
36.0,-120.0,0.0,98.69,16.43,31.21,3.58,2023-07-28
36.5,-124.375,0.0,101.93,95.32,15.34,9.08,2023-07-28
36.5,-123.75,0.0,101.85,94.65,15.24,9.38,2023-07-28
36.5,-123.125,0.0,101.78,94.89,14.74,8.83,2023-07-28
36.5,-122.5,0.0,101.71,96.06,13.7,7.0,2023-07-28
36.5,-121.875,0.0,100.24,81.79,14.88,3.71,2023-07-28
36.5,-121.25,0.0,96.05,40.74,22.33,3.97,2023-07-28
36.5,-120.625,0.0,96.51,20.7,27.9,5.01,2023-07-28
36.5,-120.0,0.0,99.63,18.95,30.67,5.0,2023-07-28
37.0,-124.375,0.0,101.91,96.55,14.72,8.87,2023-07-28
37.0,-123.75,0.0,101.83,96.87,14.41,9.23,2023-07-28
37.0,-123.125,0.0,101.75,96.83,14.03,8.66,2023-07-28
37.0,-122.5,0.0,101.14,93.44,13.74,6.42,2023-07-28
37.0,-121.875,0.0,99.14,71.34,16.39,3.02,2023-07-28
37.0,-121.25,0.0,97.63,41.98,23.23,4.55,2023-07-28
37.0,-120.625,0.0,99.4,29.26,27.36,5.03,2023-07-28
37.0,-120.0,0.0,99.01,20.0,30.15,3.74,2023-07-28
37.5,-124.375,0.0,101.88,97.6,14.25,8.47,2023-07-28
37.5,-123.75,0.0,101.79,97.76,13.72,9.21,2023-07-28
37.5,-123.125,0.0,101.66,96.76,13.46,8.47,2023-07-28
37.5,-122.5,0.0,100.85,88.4,14.76,5.66,2023-07-28
37.5,-121.875,0.0,98.82,67.21,17.93,4.49,2023-07-28
37.5,-121.25,0.0,98.49,40.66,23.81,4.83,2023-07-28
37.5,-120.625,0.0,99.41,27.3,28.03,3.75,2023-07-28
37.5,-120.0,0.0,92.64,16.79,28.06,2.22,2023-07-28
38.0,-124.375,0.0,101.86,97.12,14.29,9.12,2023-07-28
38.0,-123.75,0.0,101.75,97.81,13.38,9.85,2023-07-28
38.0,-123.125,0.0,101.32,89.69,13.86,8.15,2023-07-28
38.0,-122.5,0.0,100.5,72.67,16.91,4.87,2023-07-28
38.0,-121.875,0.0,100.23,66.46,19.08,5.78,2023-07-28
38.0,-121.25,0.0,100.28,46.35,23.34,4.38,2023-07-28
38.0,-120.625,0.0,96.06,25.8,26.16,2.27,2023-07-28
38.0,-120.0,0.0,85.13,19.81,22.92,2.68,2023-07-28
38.5,-124.375,0.0,101.84,97.09,13.85,9.21,2023-07-28
38.5,-123.75,0.0,101.28,94.3,13.23,9.55,2023-07-28
38.5,-123.125,0.0,99.5,63.74,17.25,6.03,2023-07-28
38.5,-122.5,0.0,98.28,40.79,22.67,3.52,2023-07-28
38.5,-121.875,0.0,100.51,51.32,22.34,3.9,2023-07-28
38.5,-121.25,0.0,99.92,42.71,23.92,3.91,2023-07-28
38.5,-120.625,0.0,91.62,23.25,24.02,3.06,2023-07-28
38.5,-120.0,0.0,80.93,26.14,18.78,3.17,2023-07-28
39.0,-124.375,0.0,101.81,96.9,13.72,9.13,2023-07-28
39.0,-123.75,0.0,100.0,82.47,14.31,5.64,2023-07-28
39.0,-123.125,0.01,95.86,42.87,20.7,3.01,2023-07-28
39.0,-122.5,0.0,96.57,26.54,26.28,2.28,2023-07-28
39.0,-121.875,0.0,100.6,37.36,25.85,3.2,2023-07-28
39.0,-121.25,0.0,97.94,34.21,24.61,3.83,2023-07-28
39.0,-120.625,0.0,87.81,21.23,22.18,2.93,2023-07-28
39.0,-120.0,0.0,81.24,26.48,19.81,3.7,2023-07-28
39.5,-124.375,0.0,101.69,96.01,13.36,8.62,2023-07-28
39.5,-123.75,0.0,98.83,70.77,15.4,3.42,2023-07-28
39.5,-123.125,0.0,91.98,34.07,21.09,2.02,2023-07-28
39.5,-122.5,0.0,96.61,22.32,27.61,2.3,2023-07-28
39.5,-121.875,0.0,100.0,29.08,27.5,4.15,2023-07-28
39.5,-121.25,0.0,93.31,26.61,24.13,3.01,2023-07-28
39.5,-120.625,0.0,84.53,21.22,20.66,2.83,2023-07-28
39.5,-120.0,0.0,82.57,25.18,20.99,3.45,2023-07-28
40.0,-124.375,0.0,101.07,91.02,13.29,6.6,2023-07-28
40.0,-123.75,0.0,96.31,61.29,16.8,2.58,2023-07-28
40.0,-123.125,0.0,89.89,35.32,20.94,1.63,2023-07-28
40.0,-122.5,0.0,96.59,21.95,27.99,3.13,2023-07-28
40.0,-121.875,0.0,96.02,20.84,27.32,4.17,2023-07-28
40.0,-121.25,0.0,86.73,23.4,21.95,2.3,2023-07-28
40.0,-120.625,0.0,84.06,20.88,21.2,2.51,2023-07-28
40.0,-120.0,0.0,84.65,22.72,22.62,3.16,2023-07-28
40.5,-124.375,0.0,100.27,88.97,13.99,5.59,2023-07-28
40.5,-123.75,0.0,94.1,61.28,16.84,2.22,2023-07-28
40.5,-123.125,0.0,90.1,35.56,21.27,1.83,2023-07-28
40.5,-122.5,0.0,95.98,21.27,27.87,2.29,2023-07-28
40.5,-121.875,0.0,91.88,18.99,25.57,3.38,2023-07-28
40.5,-121.25,0.0,83.24,24.79,20.39,2.4,2023-07-28
40.5,-120.625,0.0,84.05,24.7,21.82,2.72,2023-07-28
40.5,-120.0,0.0,85.68,19.25,24.06,3.39,2023-07-28
41.0,-124.375,0.0,101.05,92.7,14.26,5.35,2023-07-28
41.0,-123.75,0.0,94.45,60.93,16.8,1.83,2023-07-28
41.0,-123.125,0.0,88.03,36.74,19.75,1.86,2023-07-28
41.0,-122.5,0.0,89.66,26.29,23.49,2.03,2023-07-28
